,Date (day),Tick,Total Swap Fees Earned (USDC),Representative Liquidity,Daily % Return
5553,2024-08-18,197656,113.640165972,1.6293640692007734e+18,6.974510370033024e-15
5556,2024-08-18,197664,4.5,1.6293640692007736e+18,2.761813694717912e-16
5557,2024-08-18,197665,21.786987597,1.6293640692007736e+18,1.3371466824898642e-15
5559,2024-08-18,197668,33.972991884,1.6292245838409981e+18,2.0852246044499623e-15
5561,2024-08-18,197672,7.5,1.6292943265208858e+18,4.603219859001859e-16
5564,2024-08-19,197532,68.96429529299999,1.6293850543720845e+18,4.232535158460548e-15
5566,2024-08-19,197536,11.821909611,1.6293640692007736e+18,7.255535969194911e-16
5567,2024-08-19,197539,38.6484375,1.6293640692007736e+18,2.3719951992655397e-15
5569,2024-08-19,197542,9.336694358999999,1.6293640692007736e+18,5.730268965351483e-16
5570,2024-08-19,197544,62.930461194,1.6293640692007736e+18,3.862271323122296e-15
5571,2024-08-19,197547,38.61569463,1.4815859928294295e+18,2.606375520347249e-15
5572,2024-08-19,197550,44.58984375,1.4815859928294295e+18,3.0096021402608852e-15
5574,2024-08-19,197553,18.661112697,1.4815857585461578e+18,1.2595364520317523e-15
5575,2024-08-19,197554,138.689096409,1.4815859928294295e+18,9.360853644690663e-15
5577,2024-08-19,197559,37.507751589,1.4815859928294295e+18,2.5315946405088722e-15
5579,2024-08-19,197561,58.30078125,1.4815855242628861e+18,3.9350263818894704e-15
5581,2024-08-19,197565,60.106430546999995,1.4815855242628861e+18,4.056899150449243e-15
5582,2024-08-19,197567,201.659571153,1.4815855242628861e+18,1.361106516300023e-14
5583,2024-08-19,197569,19.171373322,1.4815855242628861e+18,1.2939768246951579e-15
5586,2024-08-19,197572,11.597595024,1.4815855242628861e+18,7.827826901703836e-16
5587,2024-08-19,197574,28.350742491000002,1.6293636006342303e+18,1.739988697425453e-15
5588,2024-08-19,197575,0.20953302900000198,1.6293636006342303e+18,1.2859807897908188e-17
5591,2024-08-19,197579,268.33584543599994,1.6293636006342303e+18,1.6468751685108845e-14
5592,2024-08-19,197580,123.310384392,1.629363834917502e+18,7.568007939628994e-15
5595,2024-08-19,197589,73.26507946800001,1.6293636006342303e+18,4.4965457335294316e-15
5597,2024-08-19,197594,87.41445114,1.6291964993424256e+18,5.365494657966803e-15
5598,2024-08-19,197599,181.234889046,1.6292523871996444e+18,1.1123806874237953e-14
5599,2024-08-19,197603,154.488198069,1.6292243495577265e+18,9.482315809418007e-15
5603,2024-08-19,197608,124.053685695,1.6066656406906893e+18,7.721188687502558e-15
5607,2024-08-19,197613,130.917220512,1.6065263896141855e+18,8.149086212237097e-15
5608,2024-08-19,197614,35.685,1.6066656406906893e+18,2.2210595095977396e-15
5609,2024-08-19,197616,282.844264947,1.6066656406906893e+18,1.760442607245949e-14
5610,2024-08-19,197617,432.975935529,1.6066656406906893e+18,2.6948726888991544e-14
5612,2024-08-19,197619,2.5805185440000007,1.6066656406906893e+18,1.606132899494049e-16
5614,2024-08-19,197622,29.057649597,1.6069973086217892e+18,1.8081952870176705e-15
5615,2024-08-19,197624,30.0,1.606794121334152e+18,1.8670718047617966e-15
5618,2024-08-19,197627,114.753515049,1.6092066856334848e+18,7.131061290851263e-15
5622,2024-08-19,197631,15.46248597,1.609763763272953e+18,9.605437967221882e-16
5625,2024-08-19,197635,23.217963657000002,1.6094317912312556e+18,1.442618679679347e-15
5627,2024-08-19,197639,69.02535048,1.6097639159702533e+18,4.287917612962292e-15
5629,2024-08-19,197643,105.451132788,1.4540207689163185e+18,7.25238146815418e-15
5630,2024-08-19,197644,108.669640704,1.4543996609547945e+18,7.471786718697377e-15
5632,2024-08-19,197651,34.294443969,1.4541146089098757e+18,2.3584416083069233e-15
5633,2024-08-19,197652,190.770035223,1.4544002704599928e+18,1.3116749157552335e-14
5634,2024-08-19,197653,3.670957875,1.4541146089098757e+18,2.524531321332404e-16
5635,2024-08-19,197654,130.947994209,1.4541146089098757e+18,9.005342041585664e-15
5638,2024-08-19,197662,59.24118843,1.4543100457232202e+18,4.0734909728647094e-15
5639,2024-08-19,197665,254.78973108300002,1.4543100457232202e+18,1.7519629451249132e-14
5641,2024-08-19,197671,34.313799618,1.454996234850488e+18,2.3583428462635164e-15
5645,2024-08-19,197678,64.330453728,1.4549956043780882e+18,4.421350383082215e-15
5647,2024-08-19,197682,112.093822719,1.4547257828755628e+18,7.70549501758494e-15
5648,2024-08-19,197684,260.80188001799996,1.4547257828755628e+18,1.792790662598086e-14
5652,2024-08-19,197691,119.66331711,1.4547257828755628e+18,8.225833247655858e-15
5654,2024-08-19,197700,64.344196593,1.4547257828755628e+18,4.423115156851799e-15
5655,2024-08-19,197704,174.865418439,1.454841083430299e+18,1.2019554605008358e-14
5657,2024-08-19,197707,51.823331418,1.4545706314553738e+18,3.562792366167057e-15
5659,2024-08-19,197711,55.262020599,1.4547257828755628e+18,3.798792958062744e-15
5660,2024-08-19,197715,42.931834290000005,1.4547257828755628e+18,2.9511977305534833e-15
5661,2024-08-19,197717,24.837000597000007,1.4547257828755628e+18,1.70733212330262e-15
5662,2024-08-19,197718,24.804907065,1.4549157832721917e+18,1.7049032906366783e-15
5663,2024-08-19,197720,22.921485462,1.4548524498066488e+18,1.5755195975403752e-15
5664,2024-08-19,197721,272.155130454,1.4548662191969004e+18,1.8706539945936208e-14
5666,2024-08-19,197726,95.788045728,1.4547257828755628e+18,6.584611811763957e-15
5667,2024-08-19,197728,180.000042696,1.4548662191969004e+18,1.2372274530874854e-14
5669,2024-08-19,197733,36.167054154,1.4547257828755628e+18,2.4861767475179015e-15
5672,2024-08-19,197739,145.964238978,1.460380471163527e+18,9.994945965122782e-15
5673,2024-08-19,197741,333.27005670600005,1.4547257828755628e+18,2.290947617957411e-14
5674,2024-08-19,197748,165.599100894,1.4547257828755628e+18,1.138352690543915e-14
5675,2024-08-19,197749,59.701110171,1.4549791167377347e+18,4.10322797655393e-15
5676,2024-08-19,197750,0.9099633179999983,1.4549791167377347e+18,6.254133186737844e-17
5677,2024-08-19,197751,14.775126738,1.4548662191969004e+18,1.0155660048355517e-15
5682,2024-08-19,197757,57.363731493,1.4548524498066488e+18,3.942924349518997e-15
5685,2024-08-19,197764,143.79986964900002,1.4549791167377347e+18,9.883294405724482e-15
5687,2024-08-19,197768,59.517728133,1.448479460120543e+18,4.1089797799443364e-15
5688,2024-08-19,197771,32.609876124,1.444981991450141e+18,2.256766957439636e-15
5689,2024-08-19,197772,256.346476863,1.4506548900262034e+18,1.7671086253903546e-14
5696,2024-08-20,197349,102.287797338,1.4485487138127885e+18,7.0613985130513016e-15
5699,2024-08-20,197355,39.10546875,1.4550341942987412e+18,2.6875979206005544e-15
5701,2024-08-20,197358,595.136401632,1.4553046462736663e+18,4.089428307370951e-14
5713,2024-08-20,197397,236.94725355,1.4450370690111475e+18,1.639731316457821e-14
5720,2024-08-20,197411,90.29296875,1.4506443579675343e+18,6.224335293076759e-15
5724,2024-08-20,197417,132.458646237,1.4784954348164833e+18,8.959016248395877e-15
5727,2024-08-20,197426,165.74655882599998,1.4450370690111475e+18,1.1470055847039407e-14
5728,2024-08-20,197428,92.638885008,1.4784954348164833e+18,6.265753875628213e-15
5733,2024-08-20,197435,75.40175429099999,1.4784954348164833e+18,5.099897674040444e-15
5734,2024-08-20,197436,157.222007196,1.4198582398769175e+18,1.1073077774977663e-14
5738,2024-08-20,197443,43.449508568999995,1.4198582398769175e+18,3.060130043177161e-15
5740,2024-08-20,197446,36.845329971000005,1.4187710880524178e+18,2.596989061961962e-15
5742,2024-08-20,197448,230.151825174,1.4187710880524178e+18,1.6221913958645373e-14
5744,2024-08-20,197451,3.2634785580000036,1.4187710880524178e+18,2.3002150138820923e-16
5745,2024-08-20,197453,67.25448855,1.4004808377908598e+18,4.802242682312475e-15
5748,2024-08-20,197456,108.334423674,1.401318560209307e+18,7.730891943500606e-15
5751,2024-08-20,197461,121.23062167500002,1.4010358911287726e+18,8.65292762609587e-15
5753,2024-08-20,197464,11.097547064999997,1.400617029919549e+18,7.923327239307835e-16
5755,2024-08-20,197466,8.433760364999998,1.4012453217333844e+18,6.018760765293526e-16
5757,2024-08-20,197468,409.625377074,1.4013954608111816e+18,2.922982045602553e-14
5758,2024-08-20,197469,83.36111133300001,1.4013954608111816e+18,5.948435945749917e-15
5762,2024-08-20,197475,28.638814656,1.400617029919549e+18,2.0447284335565308e-15
5763,2024-08-20,197477,85.256710758,1.400617029919549e+18,6.087082259944899e-15
5766,2024-08-20,197486,83.764285578,1.4004808377908598e+18,5.981109010397535e-15
5767,2024-08-20,197492,232.475054151,1.4004808377908598e+18,1.659965976526389e-14
5770,2024-08-20,197506,24.81672733199999,1.4187710880524178e+18,1.749170640773807e-15
5774,2024-08-20,197515,140.387314341,1.4004808377908598e+18,1.0024222435092302e-14
5777,2024-08-20,197522,45.495079125000004,1.400617029919549e+18,3.2482169039179273e-15
5779,2024-08-20,197525,127.22634810000001,1.4004808377908598e+18,9.084476178959279e-15
5780,2024-08-20,197526,34.04602652099999,1.4004808377908598e+18,2.431024088462697e-15
5784,2024-08-20,197534,174.243172254,1.400848092078716e+18,1.2438405937037818e-14
5786,2024-08-20,197539,191.401709823,1.400848092078716e+18,1.3663273762894545e-14
5788,2024-08-20,197544,37.22039304,1.400848092078716e+18,2.656989951335032e-15
5790,2024-08-20,197547,82.544128257,1.4181300536587213e+18,5.820631756871614e-15
5793,2024-08-20,197552,22.735218765,1.4174890192650245e+18,1.6039079284570634e-15
5794,2024-08-20,197553,124.21875,1.4174890192650245e+18,8.763295398535649e-15
5812,2024-08-20,197685,85.797611208,1.400848092078716e+18,6.124690585164383e-15
5816,2024-08-20,197691,37.278016296000004,1.4006644649347878e+18,2.66145227706163e-15
5818,2024-08-20,197694,85.09256219100001,1.4008996990000832e+18,6.074136660300257e-15
5823,2024-08-20,197703,61.5,1.4010358911287726e+18,4.389609173427477e-15
5825,2024-08-20,197708,39.540079746,1.4018736135472197e+18,2.8205167258944315e-15
5828,2024-08-20,197711,126.489793575,1.4017374214185306e+18,9.023786598134395e-15
5831,2024-08-20,197722,51.4453125,1.4017374214185306e+18,3.670110515273136e-15
5832,2024-08-20,197726,77.0390625,1.4017374214185306e+18,5.495969596219953e-15
5833,2024-08-20,197732,64.170187812,1.4017374214185306e+18,4.5779035953153785e-15
5835,2024-08-20,197736,8.838271656,1.401318560209307e+18,6.307110964604564e-16
5836,2024-08-20,197737,42.057408615,1.4017374214185306e+18,3.000377101471596e-15
5838,2024-08-20,197740,9.9,1.4018736135472197e+18,7.061977559410377e-16
5839,2024-08-20,197741,21.956466582,1.4018736135472197e+18,1.56622297258614e-15
5840,2024-08-20,197743,23.197759182,1.4018736135472197e+18,1.654768230019091e-15
5841,2024-08-20,197744,243.54775601699998,1.4026520444388524e+18,1.7363376539648805e-14
5843,2024-08-20,197747,47.258753091,1.4026520444388524e+18,3.3692428053249963e-15
5846,2024-08-20,197751,15.728450442,5.256212176900773e+18,2.9923545535549493e-16
5848,2024-08-20,197754,45.97433217,1.4026520444388524e+18,3.277671918155053e-15
5851,2024-08-20,197758,114.52640110200001,1.4018736135472197e+18,8.169523985276322e-15
5854,2024-08-20,197762,6.316273179,1.4018736135472197e+18,4.505593883757943e-16
5855,2024-08-20,197764,109.638336576,1.4018736135472197e+18,7.820843157078726e-15
5856,2024-08-20,197766,147.697810872,1.4018736135472197e+18,1.0535743696485877e-14
5858,2024-08-20,197773,146.093360817,1.401454752337996e+18,1.042440796417278e-14
5859,2024-08-20,197776,65.274105456,1.401454752337996e+18,4.657596354581237e-15
5862,2024-08-20,197781,42.033069786000006,1.4012453217333844e+18,2.999693853322113e-15
5863,2024-08-20,197784,22.975834623000008,1.4018736135472197e+18,1.6389376617813134e-15
5866,2024-08-20,197792,67.116530823,1.1152518486280869e+18,6.0180604861191275e-15
5867,2024-08-20,197797,69.03319599000001,1.0702749875825806e+18,6.450042913356744e-15
5869,2024-08-20,197802,41.340829944,1.4026520444388524e+18,2.947333239765739e-15
5870,2024-08-20,197805,43.040558535,1.4026520444388524e+18,3.068512872144202e-15
5871,2024-08-20,197808,117.93182288999999,1.4026520444388524e+18,8.407774640729236e-15
5874,2024-08-20,197817,75.083557599,1.4026520444388524e+18,5.352971030604962e-15
5875,2024-08-20,197822,1.5,1.4026520444388524e+18,1.0694027830687639e-16
5877,2024-08-21,197472,331.294007922,1.4026520444388524e+18,2.361911560571946e-14
5881,2024-08-21,197492,167.028289536,1.4026520444388524e+18,1.1908034512067576e-14
5885,2024-08-21,197502,47.646995316,1.4026520444388524e+18,3.3969219597196503e-15
5886,2024-08-21,197505,348.54391775100004,1.4026520444388524e+18,2.4848922377640647e-14
5889,2024-08-21,197524,37.786845069,1.1190299751917371e+18,3.376750034111063e-15
5891,2024-08-21,197526,189.389203122,1.402074799763017e+18,1.3507781692817755e-14
5892,2024-08-21,197528,86.389456842,1.402074799763017e+18,6.161544081428595e-15
5893,2024-08-21,197529,243.116607273,1.402074799763017e+18,1.7339774405337885e-14
5895,2024-08-21,197533,46.75441824600001,8.762187342213693e+17,5.335929993273563e-15
5897,2024-08-21,197535,9.576058944000005,8.27721866147109e+17,1.1569174786422853e-15
5898,2024-08-21,197536,63.920127264,9.247156022956298e+17,6.912409297011608e-15
5899,2024-08-21,197537,305.937681666,8.27721866147109e+17,3.696141109453625e-14
5901,2024-08-21,197539,54.1875,8.316297793809716e+17,6.515820061221806e-15
5903,2024-08-21,197542,33.99127051500001,1.1152518486280869e+18,3.047856011789081e-15
5905,2024-08-21,197544,74.021701245,8.284235963459091e+17,8.935247809393899e-15
5911,2024-08-21,197551,64.25386457700002,8.27721866147109e+17,7.762736156299674e-15
5913,2024-08-21,197555,61.032863385,8.27721866147109e+17,7.37359563413452e-15
5915,2024-08-21,197557,321.816436434,8.284288974931569e+17,3.884659714404257e-14
5918,2024-08-21,197561,51.150328400999996,8.297044792157599e+17,6.1648851708439005e-15
5924,2024-08-21,197576,98.51953125,8.297044792157599e+17,1.1874050787711919e-14
5925,2024-08-21,197583,21.943737153,8.297044792157599e+17,2.644765419820478e-15
5926,2024-08-21,197584,39.885631041,8.284209457722853e+17,4.814657481145302e-15
5927,2024-08-21,197587,122.70237208200001,8.292642438872716e+17,1.4796534757946216e-14
5928,2024-08-21,197595,94.311171861,9.043750814923624e+17,1.0428324905344761e-14
5929,2024-08-21,197601,44.780914059000004,8.309791666619455e+17,5.388933424033425e-15
5930,2024-08-21,197604,108.566486688,8.29053419358525e+17,1.3095234173450808e-14
5931,2024-08-21,197611,2.408033775,8.284235963459091e+17,2.906766279499507e-16
5932,2024-08-21,197612,52.28076141300001,8.762134330741217e+17,5.966669699365064e-15
5933,2024-08-21,197615,176.263291065,8.277139144262374e+17,2.1295194872637106e-14
5934,2024-08-21,197627,370.949377194,8.277139144262374e+17,4.4816134020307994e-14
5935,2024-08-21,197652,100.584250767,8.277139144262374e+17,1.215205507771655e-14
5936,2024-08-21,197655,123.86621502599999,8.277139144262374e+17,1.4964858372818674e-14
5937,2024-08-21,197658,120.61203546600001,8.284235963459091e+17,1.455922260037102e-14
5938,2024-08-21,197662,37.7801064,8.284209457722853e+17,4.560496278227243e-15
5939,2024-08-21,197664,335.83164357,8.284235963459091e+17,4.0538638089416894e-14
5941,2024-08-21,197666,210.71824449,8.284209457722853e+17,2.5436131904361794e-14
5942,2024-08-21,197670,77.682878076,8.297060695599342e+17,9.362698541810358e-15
5944,2024-08-21,197676,183.163011918,8.322030481963712e+17,2.200941372600931e-14
5945,2024-08-21,197677,149.35314514200002,9.29693126732388e+17,1.606477888751686e-14
5949,2024-08-21,197686,104.90819479500001,9.29693126732388e+17,1.1284174506454949e-14
5950,2024-08-21,197687,182.914535034,8.284209457722853e+17,2.207990224866661e-14
5951,2024-08-21,197688,111.85929607800001,8.284209457722853e+17,1.3502712195877732e-14
5952,2024-08-21,197689,13.5,8.28739170495623e+17,1.6289805623555112e-15
5953,2024-08-21,197690,65.96049542099999,8.28739170495623e+17,7.959138142529534e-15
5955,2024-08-21,197693,139.874015142,8.277139144262374e+17,1.6898835781800188e-14
5957,2024-08-21,197696,274.56067016699996,8.277165649998612e+17,3.317085603657648e-14
5958,2024-08-21,197700,343.130228814,8.277139144262374e+17,4.145517223204521e-14
5961,2024-08-21,197704,91.970478537,8.185644070082842e+17,1.1235582411057514e-14
5962,2024-08-21,197705,80.937219228,8.185644070082842e+17,9.887703219812842e-15
5963,2024-08-21,197707,53.925281961,8.185644070082842e+17,6.587787289467897e-15
5965,2024-08-21,197710,208.545675231,8.185644070082842e+17,2.5477002596924473e-14
5967,2024-08-21,197712,184.651925232,8.185644070082842e+17,2.255802031594213e-14
5971,2024-08-21,197719,30.0,8.277139144262374e+17,3.6244407007215396e-15
5972,2024-08-21,197720,131.321673681,8.277139144262374e+17,1.586558729920963e-14
5973,2024-08-21,197721,147.7734375,8.277139144262374e+17,1.785320204535102e-14
5975,2024-08-21,197726,12.728239349999999,8.277139144262374e+17,1.537758291622182e-15
5977,2024-08-21,197729,129.17490897599998,8.277165649998612e+17,1.560617661143723e-14
5979,2024-08-21,197731,547.407696963,8.277139144262374e+17,6.613489122536466e-14
5982,2024-08-21,197741,156.353547894,8.309791666619455e+17,1.881557976020919e-14
5984,2024-08-21,197749,100.70650053300001,8.292642438872716e+17,1.2144078473819961e-14
5987,2024-08-21,197752,114.868931784,8.297044792157599e+17,1.3844559678956367e-14
5990,2024-08-21,197757,15.651469842000001,8.548072769283946e+17,1.8309939871172962e-15
5992,2024-08-21,197759,39.10546875,8.548072769283946e+17,4.574770220782267e-15
5993,2024-08-21,197761,696.928864257,8.297060695599342e+17,8.399707918572204e-14
5996,2024-08-21,197767,19.102289187,8.284209457722853e+17,2.3058674801120733e-15
5997,2024-08-21,197768,34.752998016,8.284209457722853e+17,4.195089247001347e-15
5998,2024-08-21,197769,99.51657309000001,9.004631923980639e+17,1.1051709157036498e-14
6000,2024-08-21,197771,19.050705972,1.4853619391346028e+18,1.282563223822691e-15
6002,2024-08-21,197776,14.953675413000001,8.284235963459091e+17,1.8050759875695378e-15
6003,2024-08-21,197777,49.781888439,8.284209457722853e+17,6.009250332582e-15
6004,2024-08-21,197781,36.36328125,8.284209457722853e+17,4.389469077957798e-15
6005,2024-08-21,197784,56.015625,8.284209457722853e+17,6.761734512613043e-15
6006,2024-08-21,197788,26.755093611,8.331157384941126e+17,3.2114497872001336e-15
6007,2024-08-21,197790,114.51808804500001,9.075799392406129e+17,1.2617961580422238e-14
6010,2024-08-21,197798,15.675546972000001,8.348306612687864e+17,1.8776918121545874e-15
